id,agent,map,side,title,description,ability,type
bea4e1a1-716a-4242-ac16-ab078d9899be,Phoenix,Ascent,Attacking,B Main Curveball For Close Right Cubby,This is useful for when you want to flash the cubby close right of B Main when pushing into B Site.,Q,LU
4d76d9e3-f287-4831-a4e2-893e1f867443,Phoenix,Ascent,Attacking,B Main Molly For Mid Market,This molly is useful when taking B Site because you can stop B Market from peeking you for a brief period of time while you push into the Site. Throw the molly right after you hit your jump key for more consistent effects.,E,LU
392d958f-f82e-4628-aeed-1a2c5dbfc52d,Phoenix,Ascent,Defending,Mid Market To Back Bomb Site B,"This molly lineup is useful for when you want to stop someone from planting behind default on Bomb Site B, or clear that area in general. To do this follow the lineup on-screen and throw the molly, hold your forward movement key, and jump all at the same time.",E,LU
f6642c9e-25ab-4984-b1b3-b6485e618ae8,Phoenix,Ascent,Defending,Mid Market Blaze To B Site Cubby,"This blaze lineup is useful for when you want to cross into the close left B Site cubby outside of Mid Market. To do this blaze lineup correctly, try to mimic the speed at which the crosshair moves in this clip when casting the blaze, to generally the same spot seen on screen.",C,LU
234090df-e75d-41d1-b968-76b6510402e2,Phoenix,Ascent,Defending,Mid Market Molly To B Site Cubby,"This molly lineup is useful for doing damage to anyone inside of the cubby outside of Mid Market in B Site, doing damage to them as well.",E,LU
f4f67207-0acc-4fb4-b434-a2c02b84539e,Phoenix,Ascent,Defending,B Site Molly To B Main Orb,This molly lineup is useful for doing damage to anyone on top of or around the fish box inside of B Main.,E,LU
1396ed12-d404-420e-b4bb-bb55c3a0aef5,Phoenix,Ascent,Defending,A Site to A Main Orb Molly,"This is useful if you hear someone taking the orb in A Main. Position in the corner, aim at the smudge on the wall, jump, and throw. This is very forgiving but this lineup works well.",E,LU
e8b25a00-3a36-46af-b491-a4a00f4abeb7,Phoenix,Icebox,Attacking,B Green to B Site Default Hot Hands,This is a good hot hands to stop the defuser from defusing the bomb.,E,LU
b5b08d07-cda7-4ea0-b455-9ef1e87fe1be,Phoenix,Icebox,Attacking,A Nest to A Pipes Hot Hands,This is a good hot hands to push people out of A Pipes and get a quick frag.,E,LU
97e358a3-ac0f-44ee-9d97-29b96042e258,Phoenix,Icebox,Attacking,A Pipes to A Site Curveball,This is a good curveball to blind the entirety of A Site.,Q,LU
30e3a52f-3a2b-4809-b074-55693429af0d,Phoenix,Icebox,Attacking,A Nest to A Site Nest Hot Hands,This is a good hot hands to prevent enemies from defusing a bomb or to prevent enemies from peaking if they are inside A Site Nest.,E,LU
84da873e-dd99-4a8d-a3c2-baf7baf07429,Phoenix,Icebox,Attacking,A Nest to A Site Hot Hands,This is a good Molotov to stop the defenders from defusing the bomb during post plant.,E,LU
e1f7fb5a-794e-4a1c-9a4f-259ee03081c5,Phoenix,Icebox,Defending,A Site to A Nest Tower Hot Hands,This is a good hot hands to defend A Site and push someone out of A Nest.,E,LU
296d1edc-e05c-4654-b836-afc3c700180c,Phoenix,Icebox,Defending,B Green to B Garage Curveball,This is a good curveball to prevent attackers from pushing up towards B Yellow. This aggressive play can land you a kill a majority of the time as the flash is impossible to dodge.,Q,LU
a972a743-6c6f-4275-b482-a50addfbfbe2,Phoenix,Breeze,Attacking,B Main to B Site Blaze,This is a good Blaze to cut off vision and allow your team to execute onto B Site.,C,LU
cfbb28b5-3366-4a98-b90c-b0917db2897c,Phoenix,Breeze,Attacking,A Cave to Right A Pyramid Hot Hands,This is a good Hot Hands to damage enemies behind A Pyramid and push them out for an easy kill.,E,LU
763b222f-dbb1-4475-91eb-86aa8a629f4f,Phoenix,Breeze,Attacking,A Cave to A Site Box Hot Hands,This is a good hot hands to damage enemies in the corner of the front A Site Box and get them out of position for an easy kill.,E,LU
128a9e98-f77d-4c48-9bbf-ac221ad45201,Phoenix,Breeze,Attacking,B Main To B Default Hothands,This Hothands lineup is useful for stopping enemy players from defusing the Spike on B Default.,E,LU
6883eb88-5fdb-47ad-a903-5416729ba206,Phoenix,Breeze,Defending,B Tunnel to B Main Hot Hands,This is a good Hot Hands to burn enemies pushing onto B Site and to also delay a push onto B Site by blocking the entrance in flames.,E,LU
0f36056f-9b9b-4b51-ac6b-c6d0db56c73b,Phoenix,Breeze,Defending,A Pyramid to A Cave Curveball,This is a good Curveball to blind enemies pushing onto A Site or to blind enemies in A Cave to delay a push or to swing onto.,Q,LU
d66d73c3-2134-44f5-8543-22278f212bc0,Phoenix,Fracture,Attacking,Simple A Site Execute Blaze + Curveball,"Here's a simple, but effective way to use your Blaze and Curveball when executing onto A Site.",C,LU
dfd69a10-79ae-4d69-be3d-a4094575ae25,Phoenix,Fracture,Attacking,B Tower Post Plant Setup Utility Usage,"Here's a simple way to make good use of your Hot Hands, and your Curve Ball when delaying enemy players from defusing the Spike from B Tower.",E,LU
97d4c0f7-2da5-4176-a3ed-6b4e7e1d6cf6,Phoenix,Fracture,Defending,A Door Curveball Setup to Play off of Teammate in A Main,"Here's a simple, but effective way to play off one of your teammates in A Main to contest that space and make it harder for enemy players to take space inside of A Main.",Q,LU
90d25491-85f1-462c-808d-b51f22a4263e,Phoenix,Fracture,Defending,B Arcade Silent Rope Fall + Curveball Lurk,"Here's a great way to contest the Attackers as they push quickly through Arcade, potentially catching you off guard if you ask a teammate to break utility used to clear out behind the Arcade Boxes.",Q,LU
616cb868-043f-4142-a17e-4962d9610648,Phoenix,Fracture,Defending,B Generator Site Hold / Retake Curveball,"Here's a simple, but effective site hold / retake Curveball that allows you to swing out of a B Generator Smoke.",Q,LU
a8381191-a166-49c9-875b-655f68af16e0,Phoenix,Pearl,Attacking,A Site Full Utility Execute,Here's a great way to use your entire kit to create space for your team to push into A Site.,C,LU
b7c076c3-1671-43ca-9ed9-fb72dda533ac,Phoenix,Pearl,Attacking,B Site Full Utility Execute,Here's a great way to use your entire kit to create space for your team to push into B Site.,C,LU
b7bbb2c5-8c0d-4486-9805-9dc68772b880,Phoenix,Pearl,Defending,B Site Curveball Site Hold Setups,"Here are several simple, but effective Curveball setups to defend against the Attackers push into B Site.",Q,LU
876524a0-3c0b-4cbe-bdac-d99f1dedcfd3,Phoenix,Pearl,Defending,A Link Curveball Setup for Attackers Pushing Through Art,"Here's a simple, but effective Curveball setup to hold the push from enemy players pushing through Art from A Link.",Q,LU
6d574d97-0fa5-4454-8517-6d1680a0b4cd,Phoenix,Lotus,Attacking,C Site Fire Wall Execute + Flash,"Use this simple, but effective Blaze + Curveball combo to execute onto C Site with your team.",C,LU
c9fbed0d-5f22-48ef-bdf8-0a48aa9ecf9a,Phoenix,Lotus,Attacking,B Main Hot Hands + Curveball Execute Combo,"Push into B Main with this simple Hot Hands lineup, and then after clearing out B Main, push into Site with one or both of these flash variations.",E,LU
b211b8dd-c185-4604-a6a2-58eec2b17980,Phoenix,Lotus,Attacking,A Door Hot Hands + Curveball Execute,"Here's a simple, but effective way to push through A Door into A Tree.",E,LU
75d03671-2534-4b30-8605-bd3c235b4667,Phoenix,Lotus,Attacking,Aggressive C Main Curveball from C Lobby,Use this Curveball to push into C Main from C Lobby.,Q,LU
1603e0ac-45de-4d9a-9920-587ca9936f20,Phoenix,Lotus,Attacking,A Tree Curveball from A Main,Use this Curveball from A Main to flash Attackers holding angles into / from inside of A Tree on the A Tree Door.,Q,LU
5c8dc4d6-cf0b-4085-967b-7ba6e0c7416b,Phoenix,Lotus,Defending,C Main Unexpected Curveball for Mound,"Use this Curveball from Mound in C Main to catch attackers pushing through that area of the map off guard. This setup might not be as effective on full buy rounds, and this is especially the case on rounds where the enemy team is not full buying and your team is (anti-eco rounds). If your team can spare it, have a second player on your team ready to break utility from the C Site arches that connect Site and Main.",Q,LU
1d0c2911-14b9-4834-ae1b-b3b6702e0feb,Phoenix,Lotus,Defending,Early Round B Main Curveball,"Use this aggressive early round curveball in B Main to look for one or two picks in B Main, and gather valuable information inside of B Main as well.",Q,LU
74b117b7-c732-43e4-b301-7d4dfcb2d7ce,Jett,Haven,Attacking,Simple C Site Default Updraft Dash + Cloudburst Entry,"Here's a simple, yet very effective Updraft Dash Entry into C Site. This has to be done while your teammates are pushing into C Site, so communicate with your team to follow up with you so that they can best play around you and capitalize off of the opportunities you create with this entry.",E,LU
1227b0b6-37d2-4cf4-b78c-0c0b8292475a,Jett,Haven,Attacking,Updraft Dash + Cloudburst Combo for Tall Boxes on B Site,"Here's a common, but effective way to entry onto B Site, and gather valuable information for your team on the front side of B.",C,LU
568713f5-e47a-45a3-b846-21b994a0b90c,Jett,Haven,Attacking,Default Cloudburst for the A Lobby Cross,"Here's a more in depth variation of the most commonly used default Cloudburst for the A Lobby Cross. If another character is able to use their utility instead of your Cloudburst, that may be a better use of your team's utility.",C,LU
f6cc04f7-7e45-49a6-84c4-2f4441ba04d9,Jett,Haven,Defending,Early Round Cloudburst to Grab A Long Ultimate Orb,"Here's a simple, but effective way to safely grab the A Long Ultimate Orb.",C,LU
52936ac2-91e8-4178-84dc-e752ce8ddf12,Jett,Haven,Defending,Early Round Mid Aggression Tailwind Setup,Here's a great early round Mid aggression Tailwind Setup.,E,LU
bc5dcd1d-065d-47ea-bd16-2fce8f0f2d28,Jett,Split,Attacking,B Site Cloudburst + Tailwind Entry from B Main,"Here's a very common way to entry into B Site, that can be applied in one of many ways depending on the context of the round.",C,LU
bb0d723f-a347-4328-bf9c-79bba0a3ec9e,Jett,Split,Attacking,Early Round A Ramps Tailwind + Utility Combo from A Main,Here's a great way to aggressively push into A Ramps at the beginning of the round.,E,LU
6cbbea17-26cc-48b1-93f6-279c006b1cd2,Jett,Split,Attacking,A Rafters Updraft Dash + Cloudburst from A Main,"Here's a great way to not only clear out close angles for your team while dashing deeper into A, but also potentially catch enemy players off guard, and / or apply pressure to Heaven that can increase the odds of your team taking control of Heaven.",C,LU
2e75bed0-7aea-4273-b81d-8c38b2f4f372,Jett,Split,Defending,High Risk High Reward Early Round B Main Tailwind Setups,"Here's a great way to take advantage of your Tailwind to do damage to, or get a pick on an enemy player holding an angle into B Main, or an enemy player pushing into B Main.",E,LU
6e4e4960-8f6a-42cd-8eec-9addcff36c5c,Jett,Split,Defending,Early Round Mid Top Tailwind Op Angle,"Here's a great way to take advantage of your Tailwind to hold an Op Angle that often catches enemy players peeking Mid Top from Ramen off guard, and then dash back to Safety after taking a Shot.",E,LU
b8042eb9-0a34-450f-b6e4-e6bf835ea559,Jett,Split,Defending,Elbow Double Updraft Blade Storm Off Angle From Behind Screens Wall,"This Double Updraft off angle for Elbow from behind the A Screens wall is primarily useful for getting picks with Jett's Blade Storm knives, but can also be useful for getting information on players in A Site.",X,LU
5c5a0996-8161-4452-ac25-690f75e6214c,Jett,Ascent,Attacking,B Site Lever Dash + Cloudburst Entry from B Main,"Here's a great Dash + Cloudburst Entry from B Main to B Site, that puts you in a position to Activate the B Site Lever, give valuable information to your team as you dash into the Site, and then clear out Site with your team from that position.",C,LU
e26ee063-7019-4142-91f6-6e6a00dd8acf,Jett,Ascent,Attacking,A Site Dash + Cloudburst Entry from A Main,Here's a great Dash + Cloudburst Entry from A Main for A Site.,C,LU
522bbcf5-cd55-4894-bff6-87a9f9338aa9,Jett,Ascent,Attacking,A Generator Updraft Dash + Cloudburst Entry from A Main,Here's a great Updraft Dash + Cloudburst Entry from A Main for the top of the A Generator.,C,LU
7c9eedc6-44b7-404d-9ff6-d398384fadb1,Jett,Ascent,Defending,Early Round Two Player Hold for B Main,"Here's a great Early Round two player Hold for B Main, that can be a great way to gain numbers advantage early in the round, while also taking space in B main.",E,LU
1ac3c53a-3210-4fbf-93f6-31fee2b60825,Jett,Ascent,Defending,Aggressive Early Round Two Player Dash Setup for A Lobby,"Here's an Aggressive Early Round two player Dash setup for A Lobby, that can be a great way to catch enemy players off guard, and create the opportunity for you to get a couple of picks on players in A Lobby. Just be aware of players playing from anti-flash angles in A Lobby, that can usually avoid whatever utility you use to create the opportunity to Dash up through A Main to peek A Lobby.",E,LU
f9d30a78-26ec-480e-9032-a8acb6d33789,Jett,Ascent,Defending,Extra Momentum B Site To Mid Market Tailwind,"This is useful for when you want to rotate to Mid Market more quickly from B Site. To do this, back all the way into the wall and follow the lineup on screen, hold updraft and forward at the same time, aim at the roof at the same angle as seen on screen, and once you've started falling from the peak of your updraft dash directly forward into the roof.",E,LU
e3123e0d-40cf-4dd8-8536-47b128c4ad30,Jett,Ascent,Defending,A Rafters Jump For A Main / A Site,"This double jump is useful because you can gain information on A Site/A Main, and/or get picks on A Site/A Main.",Q,LU
f5da74bf-e6af-4d63-9880-ca5f540fde57,Jett,Ascent,Defending,B Site Blade Storm + Updraft To See Inside Of B Main,"This updraft is useful for both getting information inside of B Main from B Site, and potentially getting picks - especially since you can do this twice per round.",X,LU
a3293bdc-d15d-4ef9-996e-496855b58e84,Jett,Icebox,Attacking,A Screens Lurk using Viper Wall to Catch enemy Players Off Guard,"If your team has a Toxic Screen that blocks enemy players' vision of the top of screens, drifting on top of Screens from Four Ten and then lurking behind your teammate's Toxic Screen after you and your team have taken control of the Site can be a great way to catch enemy players attempting to retake the site off guard.",E,LU
